Time,FZ,C3,CZ,C4
1216105.0124634,304858.9375,312453.1875,318257.28125,299380.875
1216105.0166511,304985.375,312545.875,318391.40625,299473.0625
1216105.0166943,305336.8125,312348.75,318662.65625,300106.78125
1216105.0247976,305410.9375,312102.0625,318644.15625,300348.625
1216105.0316264,305118.75,312169.40625,318402.40625,299906.59375
1216105.0316699,304842.59375,312436.53125,318243.71875,299359.4375
1216105.0342688,304979.09375,312541.15625,318387.75,299459.75
1216105.0343145,305343.53125,312353.9375,318668.65625,300103.375
1216105.0448439,305407.375,312103.78125,318645.0625,300344.59375
1216105.0479122,305119.03125,312172.78125,318406.6875,299909.28125
1216105.0479561,304859.125,312447.375,318254.15625,299372.03125
1216105.0560583,304990.5625,312548.40625,318396.40625,299471.28125
1216105.0587256,305343.8125,312354.46875,318672.40625,300109.5625
1216105.0629301,305409.5,312102.875,318649.96875,300352.28125
1216105.0629741,305118.65625,312168.5,318410.0,299914.90625
1216105.0660781,304851.6875,312438.875,318254.53125,299373.125
1216105.0797328,304970.78125,312528.0,318384.25,299463.5
1216105.0829974,305331.8125,312336.9375,318663.5625,300109.65625
1216105.0830449,305397.25,312080.71875,318636.65625,300348.28125
1216105.0848134,305120.0,312158.75,318407.15625,299922.96875
1216105.0935895,304859.125,312433.0625,318254.96875,299385.625
1216105.1036016,304991.53125,312535.0625,318394.96875,299483.875
1216105.1036457,305335.46875,312336.6875,318666.25,300118.5
1216105.1036574,305401.5625,312090.28125,318647.65625,300363.28125
1216105.1067294,305117.96875,312160.53125,318409.75,299925.90625
1216105.1067738,304863.3125,312446.8125,318267.21875,299393.9375
1216105.1173432,304988.3125,312546.59375,318403.65625,299485.9375
1216105.1216195,305339.875,312348.5625,318674.5625,300122.59375
1216105.121663,305416.5625,312105.375,318660.34375,300372.5
1216105.1354578,305135.5625,312179.0625,318425.46875,299942.46875
1216105.1355022,304865.46875,312448.875,318267.9375,299395.90625
1216105.1387132,304982.6875,312542.03125,318396.9375,299479.78125
1216105.1387583,305343.25,312355.4375,318680.1875,300127.53125
1216105.1387706,305416.75,312110.46875,318667.75,300382.6875
1216105.1410717,305130.84375,312173.25,318429.5,299952.03125
1216105.1498458,304867.4375,312444.21875,318274.375,299409.84375
1216105.159206,304985.625,312534.09375,318398.125,299488.28125
1216105.1592495,305335.84375,312338.65625,318667.125,300119.375
1216105.1679801,305405.40625,312087.78125,318647.03125,300366.96875
1216105.1680246,305119.125,312152.3125,318409.375,299935.40625
1216105.1741038,304861.90625,312432.0625,318261.59375,299399.125
1216105.174146,304984.28125,312531.6875,318394.625,299485.40625
1216105.1829393,305337.53125,312336.75,318668.65625,300122.78125
1216105.1829831,305413.53125,312088.84375,318657.46875,300380.5625
1216105.189146,305120.5625,312148.65625,318410.8125,299943.34375
1216105.1891892,304866.09375,312430.8125,318260.96875,299408.6875
1216105.195403,304983.9375,312531.125,318391.75,299490.59375
1216105.1954502,305338.15625,312340.6875,318665.96875,300124.65625
1216105.2023631,305412.71875,312098.6875,318653.0,300381.1875
1216105.2048447,305127.0,312162.78125,318416.53125,299952.1875
1216105.214187,304871.1875,312445.5625,318269.53125,299415.75
1216105.2142548,304984.5625,312539.53125,318394.625,299491.5
1216105.2162036,305339.59375,312350.71875,318671.6875,300126.46875
1216105.2198434,305411.84375,312100.8125,318657.125,300380.71875
1216105.2341661,305124.21875,312163.84375,318417.6875,299949.6875
1216105.2342106,304858.3125,312435.28125,318260.96875,299405.28125
1216105.236686,304976.5,312532.46875,318387.84375,299482.625
1216105.23673,305336.8125,312347.125,318669.1875,300122.78125
1216105.2449477,305413.09375,312097.25,318657.125,300377.34375
1216105.2473686,305128.40625,312157.40625,318417.5,299947.28125
1216105.2516936,304863.59375,312427.875,318260.5,299405.21875
1216105.2517373,304978.9375,312522.1875,318383.28125,299478.6875
1216105.2598501,305335.84375,312338.03125,318661.5,300113.40625
1216105.2667914,305416.84375,312093.03125,318651.3125,300371.6875
1216105.2668374,305128.40625,312148.21875,318406.25,299941.03125
1216105.2691792,304858.5,312418.5625,318246.75,299394.5625
1216105.2692434,304977.3125,312522.8125,318376.28125,299471.46875
1216105.2773427,305327.15625,312331.5,318649.53125,300102.9375
1216105.2816887,305403.96875,312085.71875,318640.75,300362.3125
1216105.2817324,305122.59375,312147.75,318402.40625,299937.28125
1216105.2898883,304856.0,312423.75,318243.4375,299390.46875
1216105.2940743,304971.40625,312529.71875,318374.15625,299466.625
1216105.2941064,305324.5,312344.53125,318651.65625,300102.5
1216105.2961115,305393.78125,312090.625,318633.15625,300351.5
1216105.3086212,305112.875,312153.5625,318394.28125,299924.3125
1216105.311161,304850.625,312428.0625,318239.25,299380.25
1216105.3136088,304973.375,312534.90625,318372.09375,299459.375
1216105.3173091,305333.78125,312351.96875,318654.875,300097.3125
1216105.3260337,305406.21875,312095.90625,318640.75,300349.875
1216105.3293024,305127.78125,312160.53125,318409.09375,299932.53125
1216105.3293514,304858.6875,312432.34375,318249.15625,299385.90625
1216105.3310333,304969.53125,312530.25,318373.25,299457.0625
1216105.345339,305321.625,312340.0625,318649.6875,300092.46875
1216105.3453898,305398.5,312088.5625,318639.40625,300353.625
1216105.3472523,305112.3125,312143.125,318399.625,299926.28125
1216105.3499508,304855.09375,312423.125,318245.84375,299382.9375
1216105.3535296,304976.15625,312529.71875,318374.5,299460.09375
1216105.3577877,305330.9375,312342.65625,318653.09375,300093.90625
1216105.357824,305410.3125,312091.96875,318645.0625,300355.0625
1216105.371095,305134.9375,312156.53125,318408.125,299936.1875
1216105.3742937,304855.28125,312422.59375,318237.28125,299379.71875
1216105.3743387,304964.4375,312525.0625,318360.1875,299450.625
1216105.3760196,305321.28125,312345.875,318642.09375,300089.4375
1216105.379795,305397.1875,312098.21875,318631.46875,300352.84375
1216105.3941949,305119.65625,312162.5,318398.1875,299937.0
1216105.3942378,304855.28125,312437.53125,318240.9375,299390.375
1216105.3961534,304970.4375,312541.15625,318366.28125,299459.65625
1216105.3985691,305336.09375,312366.53125,318655.59375,300105.1875
1216105.4011054,305405.40625,312107.96875,318636.5625,300358.375
1216105.4102501,305114.65625,312158.3125,318394.1875,299930.5625
1216105.4102939,304845.1875,312430.375,318238.15625,299384.90625
1216105.4167944,304955.9375,312532.125,318362.875,299452.5
1216105.4168391,305315.71875,312351.875,318648.53125,300094.8125
1216105.4185775,305398.0625,312103.15625,318643.25,300366.0625
1216105.4273404,305115.71875,312154.71875,318403.84375,299944.6875
1216105.4316878,304855.46875,312433.25,318249.4375,299399.75
1216105.431732,304971.6875,312536.6875,318377.0,299468.59375
1216105.439721,305336.09375,312363.78125,318662.9375,300109.09375
1216105.4429502,305418.8125,312116.375,318655.5,300377.0625
1216105.442996,305124.65625,312155.96875,318403.375,299942.0
1216105.4673596,304859.5625,312432.875,318247.0,299395.90625
1216105.469843,304965.25,312538.28125,318368.96875,299459.84375
1216105.4724738,305324.9375,312357.25,318652.21875,300096.15625
1216105.4748572,305413.0,312112.71875,318649.6875,300367.3125
1216105.4773557,305135.21875,312172.625,318416.15625,299951.84375
1216105.4804374,304856.96875,312437.53125,318247.90625,299394.84375
1216105.4804815,304966.40625,312540.25,318369.3125,299456.0
1216105.4829828,305331.46875,312365.8125,318658.65625,300098.46875
1216105.4830202,305413.71875,312117.8125,318652.375,300365.96875
1216105.4848006,305130.28125,312171.625,318410.53125,299939.5
1216105.4941863,304865.375,312450.5,318256.59375,299394.65625
1216105.4942521,304975.625,312557.25,318382.09375,299459.84375
1216105.4966419,305320.1875,312364.46875,318650.875,300086.5
1216105.4966858,305411.84375,312119.875,318654.8125,300365.71875
1216105.5099513,305134.40625,312170.90625,318417.78125,299947.5625
1216105.5141179,304855.8125,312433.875,318251.65625,299392.78125
1216105.5141605,304970.34375,312542.40625,318380.6875,299464.125
1216105.522923,305329.65625,312363.78125,318664.71875,300100.875
1216105.5229704,305418.375,312110.75,318661.5,300370.09375
1216105.5316339,305148.53125,312169.40625,318432.90625,299959.8125
1216105.5316796,304880.40625,312445.03125,318274.5625,299409.9375
1216105.5342914,304989.9375,312554.84375,318397.21875,299472.25
1216105.5343367,305347.375,312376.71875,318680.5625,300110.09375
1216105.5498386,305431.96875,312121.65625,318673.65625,300377.59375
1216105.557824,305151.46875,312170.8125,318432.4375,299958.46875
1216105.5578769,304884.875,312445.46875,318273.03125,299412.0
1216105.5578897,304991.0,312552.15625,318393.1875,299469.5
1216105.5579022,305347.71875,312370.125,318674.5625,300105.0
1216105.5604367,305434.71875,312120.75,318671.96875,300379.03125
1216105.5604811,305149.78125,312172.0625,318435.125,299960.0625
1216105.5736719,304881.28125,312450.3125,318276.25,299413.875
1216105.5761074,304985.625,312554.28125,318394.90625,299472.4375
1216105.5786074,305337.1875,312370.375,318667.59375,300099.71875
1216105.5810965,305430.25,312122.8125,318667.6875,300376.875
1216105.5904827,305159.25,312179.9375,318438.4375,299968.03125
1216105.5905268,304882.1875,312446.375,318272.84375,299413.0
1216105.5923399,304992.34375,312557.34375,318396.40625,299475.21875
1216105.5961028,305345.5,312375.5625,318675.0,300108.84375
1216105.6104372,305432.9375,312125.6875,318674.03125,300385.90625
1216105.610489,305152.03125,312173.0625,318437.28125,299970.0
1216105.6130403,304874.84375,312437.875,318268.03125,299414.3125
1216105.6130853,304986.875,312551.625,318389.53125,299474.21875
1216105.6148293,305344.4375,312375.3125,318673.3125,300108.65625
1216105.6186168,305425.875,312119.15625,318669.09375,300380.90625
1216105.6272983,305148.53125,312168.84375,318432.625,299969.53125
1216105.630559,304876.8125,312440.3125,318268.125,299414.0625
1216105.6306063,304987.6875,312557.34375,318390.6875,299473.4375
1216105.6360704,305338.6875,312377.1875,318666.0625,300102.21875
1216105.6454451,305423.625,312123.15625,318658.375,300375.53125
1216105.6454913,305144.25,312169.75,318417.4375,299963.5625
1216105.6472889,304875.125,312445.03125,318256.59375,299414.9375
1216105.6537226,304978.75,312554.125,318376.375,299471.09375
1216105.657877,305329.21875,312371.625,318654.1875,300098.5625
1216105.657917,305419.875,312121.21875,318659.34375,300377.78125
1216105.6660954,305149.15625,312180.03125,318430.46875,299974.5625
1216105.6704338,304879.15625,312449.78125,318261.9375,299418.8125
1216105.6704782,304980.0,312551.6875,318376.375,299464.125
1216105.6736722,305342.09375,312380.65625,318666.15625,300101.5
1216105.6848156,305433.65625,312133.46875,318671.25,300383.21875
1216105.6878932,305152.125,312177.34375,318432.09375,299969.0
1216105.6879379,304882.90625,312453.875,318273.03125,299422.28125
1216105.689795,304986.0,312562.59375,318388.375,299470.84375
1216105.6987219,305338.0,312382.0,318667.0625,300100.78125
1216105.7028749,305426.21875,312127.03125,318665.25,300379.5625
1216105.7029231,305149.78125,312171.4375,318426.90625,299968.84375
1216105.7048584,304879.96875,312442.8125,318260.5,299414.5
1216105.7135716,304985.1875,312555.90625,318380.78125,299468.40625
1216105.7298836,305341.65625,312379.5,318666.0625,300104.90625
1216105.7299292,305434.1875,312124.5,318664.46875,300386.28125
1216105.729942,305156.59375,312169.9375,318422.4375,299971.25
1216105.7323637,304887.5625,312448.625,318262.5625,299423.09375
1216105.7348143,304994.3125,312566.28125,318384.34375,299475.125
1216105.737345,305343.25,312380.75,318660.0,300100.625
1216105.7399246,305434.71875,312129.0625,318662.84375,300386.4375
1216105.7436075,305154.34375,312171.71875,318423.59375,299977.84375
1216105.7504351,304882.625,312448.96875,318263.28125,299430.34375
1216105.7504793,304979.1875,312556.34375,318375.84375,299474.125
1216105.7585572,305332.625,312375.5625,318655.15625,300101.59375
1216105.7736523,305432.125,312126.03125,318660.625,300389.40625
1216105.7736954,305158.625,312174.75,318424.65625,299982.5
1216105.7737067,304882.90625,312444.6875,318259.53125,299423.4375
1216105.7760699,304975.71875,312550.90625,318370.5,299462.59375
1216105.7792062,305335.84375,312378.96875,318658.8125,300099.375
1216105.7792493,305427.03125,312125.3125,318661.25,300382.5
1216105.7811069,305142.8125,312163.75,318419.3125,299970.625
1216105.789886,304868.59375,312434.21875,318254.625,299417.1875
1216105.7941824,304973.375,312550.4375,318373.0625,299466.71875
1216105.7942261,305324.65625,312370.84375,318652.03125,300095.34375
1216105.8061937,305412.8125,312113.15625,318648.09375,300374.75
1216105.8091866,305135.5625,312153.75,318407.59375,299965.0
1216105.8092309,304867.875,312432.53125,318248.96875,299417.09375
1216105.8111753,304959.875,312537.40625,318356.1875,299450.625
1216105.8304351,305315.0,312359.28125,318635.40625,300078.25
1216105.8304793,305411.125,312107.96875,318641.65625,300368.46875
1216105.8323755,305134.40625,312152.59375,318407.0625,299962.40625
1216105.8348651,304857.96875,312428.9375,318242.28125,299407.09375
1216105.8374719,304959.09375,312548.84375,318363.40625,299456.25
1216105.8398121,305312.59375,312371.71875,318646.03125,300084.53125
1216105.8423152,305410.3125,312119.25,318652.90625,300373.84375
1216105.8448179,305134.75,312159.28125,318413.40625,299965.25
1216105.8542979,304854.5625,312424.65625,318241.8125,299404.21875
1216105.8543437,304958.625,312547.21875,318362.71875,299449.09375
1216105.8566554,305318.5,312376.46875,318649.53125,300082.09375
1216105.8566972,305417.75,312119.78125,318656.78125,300372.15625
1216105.8698664,305146.03125,312163.125,318421.28125,299970.71875
1216105.872916,304878.78125,312444.59375,318265.0,299424.0625
1216105.8729592,304960.15625,312541.59375,318360.03125,299444.375
1216105.8749417,305316.875,312367.34375,318643.90625,300072.1875
1216105.8811015,305412.28125,312109.5,318647.65625,300364.1875
1216105.8898155,305139.15625,312151.6875,318413.84375,299967.9375
1216105.8972891,304858.40625,312423.59375,318249.34375,299415.75
1216105.8973343,304954.53125,312539.1875,318361.375,299449.1875
1216105.8973469,305315.375,312366.90625,318646.3125,300081.40625
1216105.9030066,305425.59375,312122.8125,318661.3125,300383.15625
1216105.9030509,305145.59375,312155.8125,318414.84375,299968.75
1216105.9048264,304866.46875,312424.5625,318243.09375,299405.21875
1216105.9186202,304970.15625,312545.0,318362.0,299447.9375
1216105.9216882,305334.3125,312375.9375,318650.96875,300081.46875
1216105.9217322,305433.65625,312120.3125,318657.9375,300369.5625
1216105.9242453,305164.34375,312164.46875,318426.625,299971.59375
1216105.9242899,304893.53125,312440.375,318270.15625,299424.25
1216105.9386298,304991.0,312558.40625,318388.0,299464.125
1216105.9435995,305333.25,312373.4375,318662.75,300083.28125
1216105.9436498,305419.09375,312110.21875,318659.71875,300368.84375
1216105.9436634,305148.96875,312155.625,318428.59375,299971.5
1216105.9460792,304873.6875,312429.03125,318261.6875,299416.28125
1216105.9524725,304963.8125,312540.25,318364.3125,299446.4375
1216105.959191,305326.09375,312371.09375,318650.78125,300079.4375
1216105.9592348,305426.0625,312116.75,318658.65625,300374.75
1216105.967367,305151.65625,312158.21875,318423.25,299972.59375
1216105.9766925,304871.0,312427.59375,318254.625,299410.84375
1216105.9767361,304966.21875,312542.5,318363.875,299443.65625
1216105.9837021,305320.65625,312367.78125,318645.5,300074.6875
1216105.9837468,305419.25,312112.09375,318653.71875,300372.40625
